"pplot","splot","tag","spec","yrmort","elev","elevcl","aspcl","asp","soilcl","slopcl","bqudx","bqudy","meas87","time","dbh","ht","dbhgrowth","bagrowth","htgrowth","stat","cpos","ch","ba","priordbh","priorba","priorht","id","mort"
6,1,882,"ABBA",NA,815,"L","E",180,"S","FSLP",3,5,FALSE,1986,16.6,14.7,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.0216424824,NA,NA,NA,619,FALSE
6,1,889,"ACSA",NA,815,"L","E",180,"S","FSLP",4,5,FALSE,1986,50.3,13.6,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.1987132686,NA,NA,NA,620,FALSE
6,1,890,"BEAL",NA,815,"L","E",180,"S","FSLP",5,2,FALSE,1986,9.1,9.38,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.0065038974,NA,NA,NA,621,FALSE
6,1,891,"ABBA",NA,815,"L","E",180,"S","FSLP",4,3,FALSE,1986,29.3,16.3,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.0674258046,NA,NA,NA,622,FALSE
6,1,893,"ABBA",NA,815,"L","E",180,"S","FSLP",3,3,FALSE,1986,11,8.92,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.00950334,NA,NA,NA,623,FALSE
6,1,894,"PRPE","1998",815,"L","E",180,"S","FSLP",NA,NA,FALSE,1986,22.7,16.7,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.0404708766,NA,NA,NA,624,TRUE
6,1,897,"ABBA","1998",815,"L","E",180,"S","FSLP",2,4,FALSE,1986,28.9,15.2,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.0655973934,NA,NA,NA,625,TRUE
6,2,45,"BEPA",NA,815,"L","E",180,"S","FSLP",3,9,FALSE,1986,12,12.9,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.01130976,NA,NA,NA,657,FALSE
6,2,46,"ABBA",NA,815,"L","E",180,"S","FSLP",3,10,FALSE,1986,9.5,5.96,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.007088235,NA,NA,NA,658,FALSE
6,2,47,"PIRU","1998",815,"L","E",180,"S","FSLP",4,10,FALSE,1986,16.9,15.4,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.0224318094,NA,NA,NA,659,TRUE
6,2,49,"ABBA","1998",815,"L","E",180,"S","FSLP",1,6,FALSE,1986,28.7,17.3,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.0646926126,NA,NA,NA,660,TRUE
6,2,51,"BEAL",NA,815,"L","E",180,"S","FSLP",1,9,FALSE,1986,20.3,11.8,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.0323655486,NA,NA,NA,661,FALSE
6,2,52,"PIRU",NA,815,"L","E",180,"S","FSLP",NA,NA,FALSE,1986,7.1,NA,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.0039592014,NA,NA,NA,662,FALSE
6,2,53,"ABBA",NA,815,"L","E",180,"S","FSLP",5,9,FALSE,1986,11.2,10.1,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.0098520576,NA,NA,NA,663,FALSE
6,2,54,"BECO",NA,815,"L","E",180,"S","FSLP",4,10,FALSE,1986,23,16.1,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.04154766,NA,NA,NA,664,FALSE
6,2,883,"PIRU",NA,815,"L","E",180,"S","FSLP",5,6,FALSE,1986,9.8,6.05,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.0075429816,NA,NA,NA,696,FALSE
6,2,892,"PIRU","1986",815,"L","E",180,"S","FSLP",3,10,FALSE,1986,10.4,8.25,NA,NA,NA,"DEAD",NA,13.6033019150909,0.0084948864,NA,NA,NA,697,TRUE
6,2,896,"BEAL",NA,815,"L","E",180,"S","FSLP",3,10,FALSE,1986,18.8,14.9,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.0277591776,NA,NA,NA,698,FALSE
6,3,48,"PIRU",NA,815,"L","E",180,"S","FSLP",NA,NA,FALSE,1986,21.2,NA,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.0352990176,NA,NA,NA,717,FALSE
6,3,62,"PIRU",NA,815,"L","E",180,"S","FSLP",NA,NA,FALSE,1986,27.7,NA,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.0602629566,NA,NA,NA,718,FALSE
6,3,546,"PIRU","1986",815,"L","E",180,"S","FSLP",NA,NA,FALSE,1986,5,NA,NA,NA,NA,"DEAD",NA,13.6033019150909,0.0019635,NA,NA,NA,719,TRUE
6,3,581,"PIRU","1986",815,"L","E",180,"S","FSLP",NA,NA,FALSE,1986,10.7,NA,NA,NA,NA,"DEAD",NA,13.6033019150909,0.0089920446,NA,NA,NA,720,TRUE
6,3,850,"ABBA",NA,815,"L","E",180,"S","FSLP",8,9,FALSE,1986,14.8,10.4,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.0172034016,NA,NA,NA,739,FALSE
6,3,857,"ACSA",NA,815,"L","E",180,"S","FSLP",10,6,FALSE,1986,7.9,11,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.0049016814,NA,NA,NA,740,FALSE
6,3,861,"ACSA",NA,815,"L","E",180,"S","FSLP",9,6,FALSE,1986,5.5,5.37,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.002375835,NA,NA,NA,741,FALSE
6,3,867,"ACPE","2010",815,"L","E",180,"S","FSLP",8,6,FALSE,1986,15.5,9.67,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.018869235,NA,NA,NA,742,TRUE
6,3,868,"PIRU",NA,815,"L","E",180,"S","FSLP",7,8,FALSE,1986,18.5,15.3,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.026880315,NA,NA,NA,743,FALSE
6,3,873,"ABBA",NA,815,"L","E",180,"S","FSLP",8,9,FALSE,1986,6.3,4.05,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.0031172526,NA,NA,NA,744,FALSE
6,4,55,"ABBA","1986",815,"L","E",180,"S","FSLP",9,5,FALSE,1986,13.8,9.73,NA,NA,NA,"DEAD",NA,13.6033019150909,0.0149571576,NA,NA,NA,759,TRUE
6,4,67,"PIRU",NA,815,"L","E",180,"S","FSLP",NA,NA,FALSE,1986,26.7,NA,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.0559903806,NA,NA,NA,760,FALSE
6,4,68,"PRPE","1986",815,"L","E",180,"S","FSLP",8,2,FALSE,1986,18,9.7,NA,NA,NA,"DEAD",NA,13.6033019150909,0.02544696,NA,NA,NA,761,TRUE
6,4,74,"BEAL",NA,815,"L","E",180,"S","FSLP",9,2,FALSE,1986,12.2,9.76,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.0116898936,NA,NA,NA,762,FALSE
6,4,75,"PRPE","1986",815,"L","E",180,"S","FSLP",7,4,FALSE,1986,14.2,12.7,NA,NA,NA,"DEAD",NA,13.6033019150909,0.0158368056,NA,NA,NA,763,TRUE
6,4,76,"PRPE","1986",815,"L","E",180,"S","FSLP",8,4,FALSE,1986,18.5,8.18,NA,NA,NA,"DEAD",NA,13.6033019150909,0.026880315,NA,NA,NA,764,TRUE
6,4,77,"ACSA",NA,815,"L","E",180,"S","FSLP",9,2,FALSE,1986,5.8,9.49,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.0026420856,NA,NA,NA,765,FALSE
6,4,78,"PRPE","1986",815,"L","E",180,"S","FSLP",10,1,FALSE,1986,17.5,11.2,NA,NA,NA,"DEAD",NA,13.6033019150909,0.024052875,NA,NA,NA,766,TRUE
6,4,82,"BEAL","1998",815,"L","E",180,"S","FSLP",NA,NA,FALSE,1986,8,10.8,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.00502656,NA,NA,NA,767,TRUE
6,4,556,"PIRU","1986",815,"L","E",180,"S","FSLP",NA,NA,FALSE,1986,7,NA,NA,NA,NA,"DEAD",NA,13.6033019150909,0.00384846,NA,NA,NA,769,TRUE
6,4,570,"PIRU",NA,815,"L","E",180,"S","FSLP",NA,NA,FALSE,1986,10.3,NA,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.0083323086,NA,NA,NA,770,FALSE
6,4,874,"PRPE","1998",815,"L","E",180,"S","FSLP",7,1,FALSE,1986,14.4,10.8,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.0162860544,NA,NA,NA,804,TRUE
6,4,888,"PRPE","1986",815,"L","E",180,"S","FSLP",NA,NA,FALSE,1986,16.8,10,NA,NA,NA,"DEAD",NA,13.6033019150909,0.0221671296,NA,NA,NA,805,TRUE
6,4,895,"BECO",NA,815,"L","E",180,"S","FSLP",8,1,FALSE,1986,11.4,7.18,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.0102070584,NA,NA,NA,806,FALSE
7,1,51,"PIRU","1998",1017,"M","E",120,"S","BSLP",NA,NA,FALSE,1986,9.1,NA,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0065038974,NA,NA,NA,823,TRUE
7,1,108,"BECO",NA,1017,"M","E",120,"S","BSLP",3,2,FALSE,1986,14.7,12.6,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0169717086,NA,NA,NA,824,FALSE
7,1,303,"ABBA",NA,1017,"M","E",120,"S","BSLP",3,5,FALSE,1986,5.2,4.35,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0021237216,NA,NA,NA,825,FALSE
7,1,304,"BECO",NA,1017,"M","E",120,"S","BSLP",1,5,FALSE,1986,20.7,10.4,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0336536046,NA,NA,NA,826,FALSE
7,1,305,"BECO","2010",1017,"M","E",120,"S","BSLP",1,4,FALSE,1986,12.2,10.6,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0116898936,NA,NA,NA,827,TRUE
7,1,306,"PIRU",NA,1017,"M","E",120,"S","BSLP",1,5,FALSE,1986,10.2,6.21,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0081713016,NA,NA,NA,828,FALSE
7,1,315,"ABBA",NA,1017,"M","E",120,"S","BSLP",3,5,FALSE,1986,6.9,5.23,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0037392894,NA,NA,NA,829,FALSE
7,1,316,"BECO",NA,1017,"M","E",120,"S","BSLP",5,4,FALSE,1986,23.3,12.8,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0426385806,NA,NA,NA,830,FALSE
7,1,318,"ABBA",NA,1017,"M","E",120,"S","BSLP",5,3,FALSE,1986,13.3,8.02,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0138929406,NA,NA,NA,831,FALSE
7,1,319,"BECO","2010",1017,"M","E",120,"S","BSLP",2,2,FALSE,1986,17.7,9.68,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0246057966,NA,NA,NA,832,TRUE
7,1,320,"BECO","2010",1017,"M","E",120,"S","BSLP",1,4,FALSE,1986,15,8.38,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0176715,NA,NA,NA,833,TRUE
7,1,321,"PIRU","1988",1017,"M","E",120,"S","BSLP",1,3,FALSE,1986,8.6,5.26,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0058088184,NA,NA,NA,834,TRUE
7,1,324,"BECO","1986",1017,"M","E",120,"S","BSLP",3,5,FALSE,1986,10.3,7.44,NA,NA,NA,"DEAD",NA,11.7702702702703,0.0083323086,NA,NA,NA,835,TRUE
7,1,335,"BECO","1998",1017,"M","E",120,"S","BSLP",1,3,FALSE,1986,7,8.66,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.00384846,NA,NA,NA,836,TRUE
7,1,336,"BECO","1988",1017,"M","E",120,"S","BSLP",1,3,FALSE,1986,13.8,10.4,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0149571576,NA,NA,NA,837,TRUE
7,1,339,"BECO",NA,1017,"M","E",120,"S","BSLP",3,5,FALSE,1986,15.1,17.8,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0179079054,NA,NA,NA,838,FALSE
7,1,340,"BECO",NA,1017,"M","E",120,"S","BSLP",5,5,FALSE,1986,16.4,10.3,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0211241184,NA,NA,NA,839,FALSE
7,1,341,"ABBA","1986",1017,"M","E",120,"S","BSLP",3,5,FALSE,1986,7.6,5.77,NA,NA,NA,"DEAD",NA,11.7702702702703,0.0045364704,NA,NA,NA,840,TRUE
7,1,342,"BECO",NA,1017,"M","E",120,"S","BSLP",4,4,FALSE,1986,14,11.4,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.01539384,NA,NA,NA,841,FALSE
7,1,343,"BECO",NA,1017,"M","E",120,"S","BSLP",2,3,FALSE,1986,13.5,10.2,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.014313915,NA,NA,NA,842,FALSE
7,1,345,"ABBA",NA,1017,"M","E",120,"S","BSLP",4,4,FALSE,1986,7.7,6.34,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0046566366,NA,NA,NA,843,FALSE
7,1,347,"ABBA",NA,1017,"M","E",120,"S","BSLP",5,5,FALSE,1986,15,6.18,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0176715,NA,NA,NA,844,FALSE
7,1,350,"BECO",NA,1017,"M","E",120,"S","BSLP",3,3,FALSE,1986,21.9,12.8,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0376685694,NA,NA,NA,845,FALSE
7,1,351,"ABBA",NA,1017,"M","E",120,"S","BSLP",2,4,FALSE,1986,8.1,5.29,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0051530094,NA,NA,NA,846,FALSE
7,1,352,"ABBA",NA,1017,"M","E",120,"S","BSLP",2,3,FALSE,1986,12.1,8.62,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0114990414,NA,NA,NA,847,FALSE
7,1,353,"BECO","1986",1017,"M","E",120,"S","BSLP",4,4,FALSE,1986,9.2,6.93,NA,NA,NA,"DEAD",NA,11.7702702702703,0.0066476256,NA,NA,NA,848,TRUE
7,1,358,"BECO",NA,1017,"M","E",120,"S","BSLP",2,2,FALSE,1986,15.3,12.3,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0183854286,NA,NA,NA,849,FALSE
7,1,359,"ABBA","1998",1017,"M","E",120,"S","BSLP",2,2,FALSE,1986,8.2,5.32,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0052810296,NA,NA,NA,850,TRUE
7,1,372,"ABBA","1986",1017,"M","E",120,"S","BSLP",4,4,FALSE,1986,13.9,10.8,NA,NA,NA,"DEAD",NA,11.7702702702703,0.0151747134,NA,NA,NA,851,TRUE
7,1,379,"ABBA",NA,1017,"M","E",120,"S","BSLP",4,4,FALSE,1986,8.3,6.05,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0054106206,NA,NA,NA,852,FALSE
7,1,595,"PIRU","1986",1017,"M","E",120,"S","BSLP",5,1,FALSE,1986,9,6.64,NA,NA,NA,"DEAD",NA,11.7702702702703,0.00636174,NA,NA,NA,892,TRUE
7,1,602,"ABBA","1988",1017,"M","E",120,"S","BSLP",3,1,FALSE,1986,7.7,5.58,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0046566366,NA,NA,NA,893,TRUE
7,1,632,"BEAL","1998",1017,"M","E",120,"S","BSLP",1,1,FALSE,1986,14,8.28,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.01539384,NA,NA,NA,894,TRUE
7,1,712,"ABBA","1986",1017,"M","E",120,"S","BSLP",1,1,FALSE,1986,9.8,7.79,NA,NA,NA,"DEAD",NA,11.7702702702703,0.0075429816,NA,NA,NA,895,TRUE
7,1,820,"ABBA","1998",1017,"M","E",120,"S","BSLP",3,2,FALSE,1986,12.5,6.92,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.012271875,NA,NA,NA,897,TRUE
7,1,863,"ABBA",NA,1017,"M","E",120,"S","BSLP",1,2,FALSE,1986,9.9,5.84,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0076977054,NA,NA,NA,898,FALSE
7,1,864,"BECO","2010",1017,"M","E",120,"S","BSLP",2,1,FALSE,1986,16.3,12.2,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0208672926,NA,NA,NA,899,TRUE
7,1,865,"PIRU",NA,1017,"M","E",120,"S","BSLP",1,2,FALSE,1986,5.9,4.59,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0027339774,NA,NA,NA,900,FALSE
7,1,868,"ABBA",NA,1017,"M","E",120,"S","BSLP",4,2,FALSE,1986,6.7,4.74,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0035256606,NA,NA,NA,901,FALSE
7,1,869,"ABBA",NA,1017,"M","E",120,"S","BSLP",2,1,FALSE,1986,10.7,8.3,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0089920446,NA,NA,NA,902,FALSE
7,1,870,"BECO",NA,1017,"M","E",120,"S","BSLP",3,1,FALSE,1986,16.8,12.1,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0221671296,NA,NA,NA,903,FALSE
7,1,883,"ABBA",NA,1017,"M","E",120,"S","BSLP",4,1,FALSE,1986,9.4,6.53,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0069397944,NA,NA,NA,904,FALSE
7,1,885,"BECO",NA,1017,"M","E",120,"S","BSLP",1,1,FALSE,1986,17.7,10,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0246057966,NA,NA,NA,905,FALSE
7,1,893,"PIRU","1986",1017,"M","E",120,"S","BSLP",3,2,FALSE,1986,6,4.43,NA,NA,NA,"DEAD",NA,11.7702702702703,0.00282744,NA,NA,NA,906,TRUE
7,1,1901,"BECO",NA,1017,"M","E",120,"S","BSLP",2,1,FALSE,1986,18.8,11.8,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0277591776,NA,NA,NA,907,FALSE
7,2,55,"PIRU",NA,1017,"M","E",120,"S","BSLP",NA,NA,FALSE,1986,12.5,NA,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.012271875,NA,NA,NA,942,FALSE
7,2,79,"ABBA","1986",1017,"M","E",120,"S","BSLP",3,9,FALSE,1986,10.3,6.78,NA,NA,NA,"DEAD",NA,11.7702702702703,0.0083323086,NA,NA,NA,943,TRUE
7,2,514,"BECO","1998",1017,"M","E",120,"S","BSLP",3,10,FALSE,1986,5.9,3.17,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0027339774,NA,NA,NA,944,TRUE
7,2,521,"ABBA",NA,1017,"M","E",120,"S","BSLP",4,7,FALSE,1986,6.6,5.71,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0034212024,NA,NA,NA,945,FALSE
7,2,620,"ABBA",NA,1017,"M","E",120,"S","BSLP",1,10,FALSE,1986,9.5,8.03,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.007088235,NA,NA,NA,947,FALSE
7,2,656,"BECO",NA,1017,"M","E",120,"S","BSLP",2,10,FALSE,1986,17.9,11.3,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0251650014,NA,NA,NA,948,FALSE
7,2,657,"BECO","2010",1017,"M","E",120,"S","BSLP",4,8,FALSE,1986,13.2,9.63,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0136848096,NA,NA,NA,949,TRUE
7,2,802,"ABBA",NA,1017,"M","E",120,"S","BSLP",3,6,FALSE,1986,7.3,5.19,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0041853966,NA,NA,NA,950,FALSE
7,2,814,"PIRU","2010",1017,"M","E",120,"S","BSLP",2,7,FALSE,1986,14,7.15,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.01539384,NA,NA,NA,951,TRUE
7,2,816,"ABBA",NA,1017,"M","E",120,"S","BSLP",3,9,FALSE,1986,10.8,7.89,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0091609056,NA,NA,NA,952,FALSE
7,2,817,"ABBA",NA,1017,"M","E",120,"S","BSLP",1,9,FALSE,1986,12.5,8.63,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.012271875,NA,NA,NA,953,FALSE
7,2,822,"BECO","1998",1017,"M","E",120,"S","BSLP",3,7,FALSE,1986,11.6,8.32,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0105683424,NA,NA,NA,954,TRUE
7,2,843,"ABBA",NA,1017,"M","E",120,"S","BSLP",2,8,FALSE,1986,7,4.87,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.00384846,NA,NA,NA,955,FALSE
7,2,849,"BECO",NA,1017,"M","E",120,"S","BSLP",5,10,FALSE,1986,25.8,11.6,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0522793656,NA,NA,NA,956,FALSE
7,2,855,"BECO",NA,1017,"M","E",120,"S","BSLP",3,10,FALSE,1986,15.8,10.7,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0196067256,NA,NA,NA,957,FALSE
7,2,856,"ABBA",NA,1017,"M","E",120,"S","BSLP",3,10,FALSE,1986,20,12.8,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.031416,NA,NA,NA,958,FALSE
7,2,862,"BECO","1998",1017,"M","E",120,"S","BSLP",4,6,FALSE,1986,11,9,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.00950334,NA,NA,NA,959,TRUE
7,2,866,"BECO",NA,1017,"M","E",120,"S","BSLP",2,6,FALSE,1986,20.4,12.2,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0326852064,NA,NA,NA,960,FALSE
7,2,873,"ABBA",NA,1017,"M","E",120,"S","BSLP",4,10,FALSE,1986,6.5,3.34,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.003318315,NA,NA,NA,961,FALSE
7,2,877,"BECO","1998",1017,"M","E",120,"S","BSLP",1,8,FALSE,1986,8.6,6.92,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0058088184,NA,NA,NA,962,TRUE
7,2,882,"PIRU",NA,1017,"M","E",120,"S","BSLP",2,9,FALSE,1986,19.4,12.2,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0295593144,NA,NA,NA,963,FALSE
7,2,886,"PIRU","1986",1017,"M","E",120,"S","BSLP",3,8,FALSE,1986,8.2,6.4,NA,NA,NA,"DEAD",NA,11.7702702702703,0.0052810296,NA,NA,NA,964,TRUE
7,2,889,"ABBA",NA,1017,"M","E",120,"S","BSLP",4,7,FALSE,1986,6.7,4.15,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0035256606,NA,NA,NA,965,FALSE
7,2,894,"ABBA",NA,1017,"M","E",120,"S","BSLP",5,6,FALSE,1986,15.9,8.85,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0198556974,NA,NA,NA,966,FALSE
7,2,895,"ABBA",NA,1017,"M","E",120,"S","BSLP",5,8,FALSE,1986,5.6,4.25,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0024630144,NA,NA,NA,967,FALSE
7,2,896,"ABBA",NA,1017,"M","E",120,"S","BSLP",4,8,FALSE,1986,9.6,6.71,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0072382464,NA,NA,NA,968,FALSE
7,2,907,"BECO","2010",1017,"M","E",120,"S","BSLP",4,8,FALSE,1986,13,10.2,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.01327326,NA,NA,NA,969,TRUE
7,2,929,"SOAM","1998",1017,"M","E",120,"S","BSLP",4,6,FALSE,1986,6.1,6.24,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0029224734,NA,NA,NA,970,TRUE
7,2,1523,"BECO",NA,1017,"M","E",120,"S","BSLP",3,7,FALSE,1986,23.3,13.4,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0426385806,NA,NA,NA,971,FALSE
7,2,1524,"PIRU","1998",1017,"M","E",120,"S","BSLP",1,8,FALSE,1986,9.3,6.9,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0067929246,NA,NA,NA,972,TRUE
7,3,29,"ABBA","1986",1017,"M","E",120,"S","BSLP",8,10,FALSE,1986,14.1,6.07,NA,NA,NA,"DEAD",NA,11.7702702702703,0.0156145374,NA,NA,NA,1008,TRUE
7,3,113,"PIRU",NA,1017,"M","E",120,"S","BSLP",6,9,FALSE,1986,19.4,14,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0295593144,NA,NA,NA,1011,FALSE
7,3,150,"SOAM","1998",1017,"M","E",120,"S","BSLP",10,9,FALSE,1986,8.3,10.5,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0054106206,NA,NA,NA,1012,TRUE
7,3,567,"ABBA","1998",1017,"M","E",120,"S","BSLP",9,10,FALSE,1986,19,12.4,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.02835294,NA,NA,NA,1013,TRUE
7,3,606,"ABBA","2010",1017,"M","E",120,"S","BSLP",10,6,FALSE,1986,10.7,10.6,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0089920446,NA,NA,NA,1014,TRUE
7,3,607,"ABBA",NA,1017,"M","E",120,"S","BSLP",9,6,FALSE,1986,12.9,10.7,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0130698414,NA,NA,NA,1015,FALSE
7,3,626,"PIRU",NA,1017,"M","E",120,"S","BSLP",NA,NA,FALSE,1986,18.9,NA,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0280552734,NA,NA,NA,1016,FALSE
7,3,628,"PIRU","1986",1017,"M","E",120,"S","BSLP",7,6,FALSE,1986,15.8,8.2,NA,NA,NA,"DEAD",NA,11.7702702702703,0.0196067256,NA,NA,NA,1017,TRUE
7,3,630,"BECO",NA,1017,"M","E",120,"S","BSLP",6,7,FALSE,1986,16.4,9.37,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0211241184,NA,NA,NA,1018,FALSE
7,3,647,"ABBA","1986",1017,"M","E",120,"S","BSLP",NA,NA,FALSE,1986,22,NA,NA,NA,NA,"DEAD",NA,11.7702702702703,0.03801336,NA,NA,NA,1019,TRUE
7,3,649,"PIRU",NA,1017,"M","E",120,"S","BSLP",NA,NA,FALSE,1986,19.8,NA,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0307908216,NA,NA,NA,1020,FALSE
7,3,660,"ABBA","1998",1017,"M","E",120,"S","BSLP",7,7,FALSE,1986,19.2,12.2,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0289529856,NA,NA,NA,1021,TRUE
7,3,665,"ABBA","1986",1017,"M","E",120,"S","BSLP",6,8,FALSE,1986,13.2,8.79,NA,NA,NA,"DEAD",NA,11.7702702702703,0.0136848096,NA,NA,NA,1022,TRUE
7,3,702,"ABBA","1986",1017,"M","E",120,"S","BSLP",9,10,FALSE,1986,12.4,8.75,NA,NA,NA,"DEAD",NA,11.7702702702703,0.0120763104,NA,NA,NA,1023,TRUE
7,3,722,"ABBA","1986",1017,"M","E",120,"S","BSLP",7,10,FALSE,1986,13,9.62,NA,NA,NA,"DEAD",NA,11.7702702702703,0.01327326,NA,NA,NA,1024,TRUE
7,3,821,"ABBA","1998",1017,"M","E",120,"S","BSLP",9,10,FALSE,1986,14.2,12.6,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0158368056,NA,NA,NA,1025,TRUE
7,3,850,"ABBA",NA,1017,"M","E",120,"S","BSLP",8,10,FALSE,1986,18.6,11.1,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0271716984,NA,NA,NA,1026,FALSE
7,3,884,"ABBA",NA,1017,"M","E",120,"S","BSLP",8,9,FALSE,1986,16.4,11.9,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0211241184,NA,NA,NA,1027,FALSE
7,3,887,"SOAM",NA,1017,"M","E",120,"S","BSLP",10,9,FALSE,1986,9.1,11.2,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0065038974,NA,NA,NA,1028,FALSE
