"","pplot","splot","tag","spec","yrmort","elev","elevcl","aspcl","asp","soilcl","slopcl","bqudx","bqudy","meas87","p98dbh","p98ht","p10dbh","p10ht","time","nsumba.1","nsumba.2","nsumba.3","nsumba5.1","nsumba5.2","nsumba5.3","nsumbabig.1","nsumbabig.2","nsumbabig.3","dbh","ht","dbhgrowth","bagrowth","htgrowth","stat","cpos","ch","ba","id","mort"
"1992.1986",10,4,631,"ABBA",NA,1017,"M","E",90,"H","BSLP",8,3,FALSE,TRUE,TRUE,TRUE,NA,1986,0.065514141,0.150455151,0.43974546,0.065514141,0.150455151,0.43974546,0.062686701,0.1369007178,0.4064311482,7.7,6.1,NA,NA,NA,"ALIVE",NA,13.6511542670769,0.0046566366,1992,FALSE
"1993.1986",10,4,633,"ABBA",NA,1017,"M","E",90,"H","BSLP",7,4,FALSE,TRUE,TRUE,TRUE,NA,1986,0.0073898286,0.2155420344,0.39851196,0.0073898286,0.2155420344,0.39851196,0.0073898286,0.2155420344,0.3964691346,5.2,3.52,NA,NA,NA,"ALIVE",NA,13.6511542670769,0.0021237216,1993,FALSE
"1994.1986",10,4,634,"ABBA",NA,1017,"M","E",90,"H","BSLP",6,2,FALSE,TRUE,TRUE,TRUE,NA,1986,0.0331580172,0.1391563866,NA,0.0331580172,0.1391563866,NA,0.0286521774,0.1070688696,NA,9,6.94,NA,NA,NA,"ALIVE",NA,13.6511542670769,0.00636174,1994,FALSE
"1995.1986",10,4,635,"ABBA",NA,1017,"M","E",90,"H","BSLP",8,4,FALSE,TRUE,TRUE,TRUE,NA,1986,0.0140138922,0.177849903,0.4216388484,0.0140138922,0.177849903,0.4216388484,0,0.1237421262,0.2888394894,12.4,9.92,NA,NA,NA,"ALIVE",NA,13.6511542670769,0.0120763104,1995,FALSE
"1996.1986",10,4,636,"BECO",NA,1017,"M","E",90,"H","BSLP",8,2,FALSE,TRUE,FALSE,TRUE,NA,1986,0.0166449822,0.149229927,NA,0.0166449822,0.149229927,NA,0,0.046472118,NA,14,12.5,NA,NA,NA,"ALIVE",NA,13.6511542670769,0.01539384,1996,FALSE
"1997.1986",10,4,637,"PIRU","1986",1017,"M","E",90,"H","BSLP",10,4,FALSE,NA,NA,NA,NA,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.2,6.54,NA,NA,NA,"DEAD",NA,13.6511542670769,0.0181458816,1997,TRUE
"1998.1986",10,4,639,"ABBA",NA,1017,"M","E",90,"H","BSLP",8,4,FALSE,TRUE,TRUE,TRUE,NA,1986,0.020679582,0.1845155928,0.4283045382,0.020679582,0.1845155928,0.4283045382,0.0120763104,0.1594228482,0.3800260002,8.3,5,NA,NA,NA,"ALIVE",NA,13.6511542670769,0.0054106206,1998,FALSE
"1999.1986",10,4,641,"BECO","2010",1017,"M","E",90,"H","BSLP",9,5,FALSE,TRUE,FALSE,NA,NA,1986,0.025089603,0.1480510416,NA,0.025089603,0.1480510416,NA,0.0221671296,0.1451285682,NA,7.1,10.1,NA,NA,NA,"ALIVE",NA,13.6511542670769,0.0039592014,1999,TRUE
"2000.1986",10,4,642,"ABBA",NA,1017,"M","E",90,"H","BSLP",10,4,FALSE,TRUE,TRUE,TRUE,NA,1986,0,NA,NA,0,NA,NA,0,NA,NA,7.4,5.73,NA,NA,NA,"ALIVE",NA,13.6511542670769,0.0043008504,2000,FALSE
"2001.1986",10,4,643,"BECO",NA,1017,"M","E",90,"H","BSLP",10,2,FALSE,TRUE,FALSE,TRUE,NA,1986,0.0040715136,NA,NA,0.0040715136,NA,NA,0,NA,NA,11.5,11.9,NA,NA,NA,"ALIVE",NA,13.6511542670769,0.010386915,2001,FALSE
"2002.1986",10,4,644,"ABBA",NA,1017,"M","E",90,"H","BSLP",8,1,FALSE,TRUE,TRUE,TRUE,NA,1986,0.010701075,NA,NA,0.010701075,NA,NA,0,NA,NA,9,5.45,NA,NA,NA,"ALIVE",NA,13.6511542670769,0.00636174,2002,FALSE
"2003.1986",10,4,645,"BECO",NA,1017,"M","E",90,"H","BSLP",8,3,FALSE,TRUE,FALSE,TRUE,NA,1986,0.046664541,0.131605551,0.42089586,0.046664541,0.131605551,0.42089586,0,0,0.056411355,17.3,14.4,NA,NA,NA,"ALIVE",NA,13.6511542670769,0.0235062366,2003,FALSE
"2004.1986",10,4,646,"BECO","1986",1017,"M","E",90,"H","BSLP",8,1,FALSE,NA,NA,NA,NA,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,5.41,NA,NA,NA,"DEAD",NA,13.6511542670769,0.0029224734,2004,TRUE
"2005.1986",10,4,655,"ABBA","1988",1017,"M","E",90,"H","BSLP",8,3,FALSE,FALSE,NA,NA,NA,1986,0.062780949,0.147721959,0.437012268,0.062780949,0.147721959,0.437012268,0.0552968724,0.112280784,0.3470234922,9.7,6.66,NA,NA,NA,"ALIVE",NA,13.6511542670769,0.0073898286,2005,TRUE
"2006.1986",10,4,657,"BECO","1986",1017,"M","E",90,"H","BSLP",7,5,FALSE,FALSE,NA,NA,NA,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,8.09,NA,NA,NA,"DEAD",NA,13.6511542670769,0.0055417824,2006,TRUE
"2007.1986",10,4,658,"BECO","2010",1017,"M","E",90,"H","BSLP",10,2,FALSE,FALSE,TRUE,NA,NA,1986,0.010386915,NA,NA,0.010386915,NA,NA,0.010386915,NA,NA,7.2,7.59,NA,NA,NA,"ALIVE",NA,13.6511542670769,0.0040715136,2007,TRUE
"2008.1986",10,4,659,"BECO","2010",1017,"M","E",90,"H","BSLP",8,2,FALSE,TRUE,TRUE,NA,NA,1986,0.0252458976,0.1578308424,NA,0.0252458976,0.1578308424,NA,0.0252458976,0.1282573908,NA,9.3,9.45,NA,NA,NA,"ALIVE",NA,13.6511542670769,0.0067929246,2008,TRUE
"2009.1986",10,4,660,"BECO","1998",1017,"M","E",90,"H","BSLP",8,1,FALSE,FALSE,NA,NA,NA,1986,0.012036255,NA,NA,0.012036255,NA,NA,0.012036255,NA,NA,8,9.71,NA,NA,NA,"ALIVE",NA,13.6511542670769,0.00502656,2009,TRUE
"2010.1986",10,4,663,"ABBA","2010",1017,"M","E",90,"H","BSLP",9,1,FALSE,TRUE,TRUE,NA,NA,1986,0.0073898286,NA,NA,0.0073898286,NA,NA,0,NA,NA,13,13.8,NA,NA,NA,"ALIVE",NA,13.6511542670769,0.01327326,2010,TRUE
"2011.1986",10,4,665,"BECO","1986",1017,"M","E",90,"H","BSLP",8,2,FALSE,FALSE,NA,NA,NA,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,7.81,NA,NA,NA,"DEAD",NA,13.6511542670769,0.0058088184,2011,TRUE
"2012.1986",10,4,666,"ABBA",NA,1017,"M","E",90,"H","BSLP",6,4,FALSE,TRUE,TRUE,TRUE,NA,1986,0.0162860544,0.0790198794,0.4050480588,0.0162860544,0.0790198794,0.4050480588,0.0162860544,0.0519534246,0.211327578,14.1,10.1,NA,NA,NA,"ALIVE",NA,13.6511542670769,0.0156145374,2012,FALSE
"2013.1986",10,4,667,"BECO",NA,1017,"M","E",90,"H","BSLP",7,5,FALSE,TRUE,TRUE,TRUE,NA,1986,0,0.1604988462,0.3682355754,0,0.1604988462,0.3682355754,0,0.0519534246,0.1818735072,14.3,11.5,NA,NA,NA,"ALIVE",NA,13.6511542670769,0.0160606446,2013,FALSE
"2014.1986",10,4,668,"ABBA",NA,1017,"M","E",90,"H","BSLP",6,5,FALSE,TRUE,TRUE,TRUE,NA,1986,0,0.065172492,0.4369054536,0,0.065172492,0.4369054536,0,0,0.200025672,15.8,6.45,NA,NA,NA,"ALIVE",NA,13.6511542670769,0.0196067256,2014,FALSE
"2015.1986",10,4,669,"BECO","1986",1017,"M","E",90,"H","BSLP",10,1,FALSE,NA,NA,NA,NA,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9,7.98,NA,NA,NA,"DEAD",NA,13.6511542670769,0.0037392894,2015,TRUE
"2016.1986",10,4,673,"ABBA",NA,1017,"M","E",90,"H","BSLP",10,1,FALSE,NA,NA,NA,NA,1986,0,NA,NA,0,NA,NA,0,NA,NA,12,12.1,NA,NA,NA,"ALIVE",NA,13.6511542670769,0.01130976,2016,FALSE
"2017.1986",10,4,676,"BECO",NA,1017,"M","E",90,"H","BSLP",6,1,FALSE,TRUE,TRUE,TRUE,NA,1986,0,NA,NA,0,NA,NA,0,NA,NA,18.8,12.7,NA,NA,NA,"ALIVE",NA,13.6511542670769,0.0277591776,2017,FALSE
"2018.1986",10,4,791,"BECO","1998",1017,"M","E",90,"H","BSLP",7,3,FALSE,FALSE,NA,NA,NA,1986,0,0.2195412912,0.4321726332,0,0.2195412912,0.4321726332,0,0.1224187272,0.267169518,12.5,12.1,NA,NA,NA,"ALIVE",NA,13.6511542670769,0.012271875,2018,TRUE
"2019.1986",10,4,871,"PIRU","2010",1017,"M","E",90,"H","BSLP",6,2,FALSE,TRUE,TRUE,NA,NA,1986,0.0374769318,0.1434753012,NA,0.0374769318,0.1434753012,NA,0.0374769318,0.1434753012,NA,5.1,3.8,NA,NA,NA,"ALIVE",NA,13.6511542670769,0.0020428254,2019,TRUE
"2020.1986",10,4,887,"BECO",NA,1017,"M","E",90,"H","BSLP",9,1,FALSE,TRUE,TRUE,FALSE,NA,1986,0.01327326,NA,NA,0.01327326,NA,NA,0.01327326,NA,NA,9.7,9.84,NA,NA,NA,"ALIVE",NA,13.6511542670769,0.0073898286,2020,FALSE
"2021.1986",10,4,890,"ABBA",NA,1017,"M","E",90,"H","BSLP",9,5,FALSE,TRUE,TRUE,TRUE,NA,1986,0.026126331,0.1490877696,NA,0.026126331,0.1490877696,NA,0.026126331,0.1490877696,NA,6.1,6.03,NA,NA,NA,"ALIVE",NA,13.6511542670769,0.0029224734,2021,FALSE
"2024.1986",10,4,1029,"ABBA",NA,1017,"M","E",90,"H","BSLP",9,5,FALSE,TRUE,FALSE,TRUE,NA,1986,0.0068816748,0.1298431134,NA,0.0068816748,0.1298431134,NA,0,0.026880315,NA,16.8,12.8,NA,NA,NA,"ALIVE",NA,13.6511542670769,0.0221671296,2024,FALSE
"2025.1986",10,4,1853,"ABBA","1998",1017,"M","E",90,"H","BSLP",7,1,FALSE,FALSE,NA,NA,NA,1986,0,NA,NA,0,NA,NA,0,NA,NA,9.7,5.25,NA,NA,NA,"ALIVE",NA,13.6511542670769,0.0073898286,2025,TRUE
"2026.1986",10,4,1862,"BECO","2010",1017,"M","E",90,"H","BSLP",8,2,FALSE,TRUE,FALSE,NA,NA,1986,0.0221867646,0.1547717094,NA,0.0221867646,0.1547717094,NA,0.01539384,0.087411093,NA,11.2,11.7,NA,NA,NA,"ALIVE",NA,13.6511542670769,0.0098520576,2026,TRUE
"2053.1986",11,1,107,"ABBA","1986",1025,"M","E",100,"H","BSLP",4,5,FALSE,NA,NA,NA,NA,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,10,NA,NA,NA,"DEAD",NA,13.0575757575758,0.0080118654,2053,TRUE
"2054.1986",11,1,109,"ABBA",NA,1025,"M","E",100,"H","BSLP",3,5,FALSE,TRUE,TRUE,TRUE,NA,1986,0,0.2108084286,0.2936029404,0,0.2108084286,0.2936029404,0,0.0295593144,0.079435356,18.5,13.5,NA,NA,NA,"ALIVE",NA,13.0575757575758,0.026880315,2054,FALSE
"2055.1986",11,1,112,"ABBA","1986",1025,"M","E",100,"H","BSLP",4,5,FALSE,NA,NA,NA,NA,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,12.2,NA,NA,NA,"DEAD",NA,13.0575757575758,0.0069397944,2055,TRUE
"2059.1986",11,1,119,"BECO",NA,1025,"M","E",100,"H","BSLP",5,1,FALSE,TRUE,TRUE,TRUE,FALSE,1986,0,NA,NA,0,NA,NA,0,NA,NA,16.3,12.4,NA,NA,NA,"ALIVE",NA,13.0575757575758,0.0208672926,2059,FALSE
"2060.1986",11,1,120,"ABBA","1998",1025,"M","E",100,"H","BSLP",4,4,FALSE,NA,NA,NA,NA,1986,0,0.1330294812,0.3622830288,0,0.1330294812,0.3622830288,0,0.1220935716,0.3139934952,13.5,13.4,NA,NA,NA,"ALIVE",NA,13.0575757575758,0.014313915,2060,TRUE
"2061.1986",11,1,121,"ABBA","1998",1025,"M","E",100,"H","BSLP",2,5,FALSE,NA,NA,NA,NA,1986,0,0.135387252,NA,0,0.135387252,NA,0,0.0564396294,NA,18,13.8,NA,NA,NA,"ALIVE",NA,13.0575757575758,0.02544696,2061,TRUE
"2066.1986",11,1,126,"ABBA","1998",1025,"M","E",100,"H","BSLP",4,3,FALSE,NA,NA,NA,NA,1986,0,0.0252498246,0.3233389698,0,0.0252498246,0.3233389698,0,0,0,25.2,17.3,NA,NA,NA,"ALIVE",NA,13.0575757575758,0.0498760416,2066,TRUE
"2069.1986",11,1,129,"PIRU","1986",1025,"M","E",100,"H","BSLP",4,3,FALSE,NA,NA,NA,NA,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,8.57,NA,NA,NA,"DEAD",NA,13.0575757575758,0.0176715,2069,TRUE
"2073.1986",11,1,134,"ABBA","1998",1025,"M","E",100,"H","BSLP",2,4,FALSE,NA,NA,NA,NA,1986,0.033336303,0.0965994876,NA,0.033336303,0.0965994876,NA,0,0,NA,19.4,13.6,NA,NA,NA,"ALIVE",NA,13.0575757575758,0.0295593144,2073,TRUE
"2079.1986",11,1,141,"PIRU",NA,1025,"M","E",100,"H","BSLP",4,5,TRUE,TRUE,TRUE,TRUE,FALSE,1986,0.0257304894,0.103075896,0.2970477048,0.0257304894,0.103075896,0.2970477048,0.0257304894,0.0526108044,0.1826581218,15.8,13.2,NA,NA,NA,"ALIVE",NA,13.0575757575758,0.0196067256,2079,FALSE
"2090.1986",11,1,156,"ABBA","1998",1025,"M","E",100,"H","BSLP",3,1,FALSE,NA,NA,NA,NA,1986,0,NA,NA,0,NA,NA,0,NA,NA,15.9,13.6,NA,NA,NA,"ALIVE",NA,13.0575757575758,0.0198556974,2090,TRUE
"2106.1986",11,1,230,"ABBA","2010",1025,"M","E",100,"H","BSLP",3,4,FALSE,TRUE,TRUE,NA,NA,1986,0,0.224750064,0.3089944242,0,0.224750064,0.3089944242,0,0.2165787624,0.2838192126,11.8,12.3,NA,NA,NA,"ALIVE",NA,13.0575757575758,0.0109359096,2106,TRUE
"2107.1986",11,1,244,"ABBA","1998",1025,"M","E",100,"H","BSLP",4,5,FALSE,NA,NA,NA,NA,1986,0.0196067256,0.0969521322,0.290923941,0.0196067256,0.0969521322,0.290923941,0,0.026880315,0.106315671,18.1,15.2,NA,NA,NA,"ALIVE",NA,13.0575757575758,0.0257304894,2107,TRUE
"2108.1986",11,1,269,"PIRU","1986",1025,"M","E",100,"H","BSLP",3,3,FALSE,NA,NA,NA,NA,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4,8.09,NA,NA,NA,"DEAD",NA,13.0575757575758,0.0084948864,2108,TRUE
"2230.1986",11,1,592,"ABBA","2010",1025,"M","E",100,"H","BSLP",2,4,FALSE,TRUE,NA,NA,NA,1986,0.037730616,0.1009938006,NA,0.037730616,0.1009938006,NA,0.0295593144,0.0818865894,NA,17.9,15.4,NA,NA,NA,"ALIVE",NA,13.0575757575758,0.0251650014,2230,TRUE
"2283.1986",11,1,717,"ABBA","1998",1025,"M","E",100,"H","BSLP",2,4,FALSE,NA,NA,NA,NA,1986,0.0547243158,0.1179875004,NA,0.0547243158,0.1179875004,NA,0.0547243158,0.1179875004,NA,10.2,8.34,NA,NA,NA,"ALIVE",NA,13.0575757575758,0.0081713016,2283,TRUE
"2335.1986",11,1,1116,"ABBA","2010",1025,"M","E",100,"H","BSLP",2,2,FALSE,NA,NA,NA,NA,1986,0,0.0198556974,NA,0,0.0198556974,NA,0,0,NA,20.3,15.6,NA,NA,NA,"ALIVE",NA,13.0575757575758,0.0323655486,2335,TRUE
"2338.1986",11,1,1124,"PIRU","1986",1025,"M","E",100,"H","BSLP",3,2,FALSE,NA,NA,NA,NA,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2,12.5,NA,NA,NA,"DEAD",NA,13.0575757575758,0.0158368056,2338,TRUE
"2472.1986",11,2,101,"PIRU",NA,1025,"M","E",100,"H","BSLP",2,9,FALSE,TRUE,TRUE,TRUE,NA,1986,0.0222833688,0.0914661132,NA,0.0222833688,0.0914661132,NA,0,0.039760875,NA,21.3,11.9,NA,NA,NA,"ALIVE",NA,13.0575757575758,0.0356328126,2472,FALSE
"2473.1986",11,2,103,"ABBA",NA,1025,"M","E",100,"H","BSLP",5,9,FALSE,TRUE,TRUE,TRUE,NA,1986,0.0036316896,0.1112605494,NA,0.0036316896,0.1112605494,NA,0,0.1017776298,NA,9.9,9.12,NA,NA,NA,"ALIVE",NA,13.0575757575758,0.0076977054,2473,FALSE
"2474.1986",11,2,104,"PIRU",NA,1025,"M","E",100,"H","BSLP",3,7,FALSE,TRUE,TRUE,TRUE,NA,1986,0,0.0916396866,0.3034408608,0,0.0916396866,0.3034408608,0,0.0916396866,0.3034408608,6.6,4.91,NA,NA,NA,"ALIVE",NA,13.0575757575758,0.0034212024,2474,FALSE
"2475.1986",11,2,113,"ABBA","1986",1025,"M","E",100,"H","BSLP",4,9,FALSE,NA,NA,NA,NA,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,5.65,NA,NA,NA,"DEAD",NA,13.0575757575758,0.0026420856,2475,TRUE
"2476.1986",11,2,114,"ABBA","2010",1025,"M","E",100,"H","BSLP",3,10,FALSE,TRUE,TRUE,NA,NA,1986,0.0093156294,NA,NA,0.0093156294,NA,NA,0,NA,NA,16,13.1,NA,NA,NA,"ALIVE",NA,13.0575757575758,0.02010624,2476,TRUE
"2477.1986",11,2,131,"PIRU","1986",1025,"M","E",100,"H","BSLP",5,10,FALSE,NA,NA,NA,NA,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,7.49,NA,NA,NA,"DEAD",NA,13.0575757575758,0.00950334,2477,TRUE
"2478.1986",11,2,136,"ABBA",NA,1025,"M","E",100,"H","BSLP",4,10,FALSE,TRUE,FALSE,TRUE,NA,1986,0,NA,NA,0,NA,NA,0,NA,NA,12.1,11.9,NA,NA,NA,"ALIVE",NA,13.0575757575758,0.0114990414,2478,FALSE
"2479.1986",11,2,143,"ABBA","1998",1025,"M","E",100,"H","BSLP",2,6,FALSE,NA,NA,NA,NA,1986,0.0176715,0.0909351828,NA,0.0176715,0.0909351828,NA,0.0176715,0.079502115,NA,10.7,10.8,NA,NA,NA,"ALIVE",NA,13.0575757575758,0.0089920446,2479,TRUE
"2480.1986",11,2,149,"ABBA","2010",1025,"M","E",100,"H","BSLP",5,9,FALSE,TRUE,FALSE,NA,NA,1986,0.0076977054,0.1153265652,NA,0.0076977054,0.1153265652,NA,0.0076977054,0.1094753352,NA,6.8,5.05,NA,NA,NA,"ALIVE",NA,13.0575757575758,0.0036316896,2480,TRUE
"2481.1986",11,2,151,"ABBA",NA,1025,"M","E",100,"H","BSLP",4,6,FALSE,TRUE,TRUE,TRUE,NA,1986,0,0.1036445256,0.3047297022,0,0.1036445256,0.3047297022,0,0.07221753,0.2098211808,14.8,11.6,NA,NA,NA,"ALIVE",NA,13.0575757575758,0.0172034016,2481,FALSE
"2482.1986",11,2,157,"ABBA","2010",1025,"M","E",100,"H","BSLP",5,10,FALSE,TRUE,TRUE,NA,NA,1986,0.0031172526,NA,NA,0.0031172526,NA,NA,0,NA,NA,13.9,12.6,NA,NA,NA,"ALIVE",NA,13.0575757575758,0.0151747134,2482,TRUE
"2483.1986",11,2,173,"ABBA","1986",1025,"M","E",100,"H","BSLP",1,9,FALSE,NA,NA,NA,NA,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8,12.8,NA,NA,NA,"DEAD",NA,13.0575757575758,0.0339795456,2483,TRUE
"2484.1986",11,2,193,"ABBA",NA,1025,"M","E",100,"H","BSLP",5,7,FALSE,TRUE,FALSE,TRUE,NA,1986,0.0114990414,0.044096283,0.2911886208,0.0114990414,0.044096283,0.2911886208,0.0114990414,0.044096283,0.257332383,10.4,11.2,NA,NA,NA,"ALIVE",NA,13.0575757575758,0.0084948864,2484,FALSE
"2485.1986",11,2,216,"ABBA","1986",1025,"M","E",100,"H","BSLP",2,8,FALSE,NA,NA,NA,NA,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7,10.8,NA,NA,NA,"DEAD",NA,13.0575757575758,0.0089920446,2485,TRUE
"2486.1986",11,2,250,"ABBA",NA,1025,"M","E",100,"H","BSLP",5,7,FALSE,TRUE,TRUE,TRUE,NA,1986,0.0084948864,0.041092128,0.2881844658,0.0084948864,0.041092128,0.2881844658,0,0.0325972416,0.2458333416,12.1,10.5,NA,NA,NA,"ALIVE",NA,13.0575757575758,0.0114990414,2486,FALSE
"2487.1986",11,2,253,"ABBA","1988",1025,"M","E",100,"H","BSLP",3,6,FALSE,NA,NA,NA,NA,1986,0,0.1449526386,0.3177500634,0,0.1449526386,0.3177500634,0,0.1415314362,0.314328861,10.1,10.9,NA,NA,NA,"ALIVE",NA,13.0575757575758,0.0080118654,2487,TRUE
"2488.1986",11,2,284,"PIRU","1986",1025,"M","E",100,"H","BSLP",2,9,FALSE,NA,NA,NA,NA,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3,9.4,NA,NA,NA,"DEAD",NA,13.0575757575758,0.0100287726,2488,TRUE
"2489.1986",11,2,289,"ABBA","2010",1025,"M","E",100,"H","BSLP",5,10,FALSE,TRUE,TRUE,NA,NA,1986,0.0151747134,NA,NA,0.0151747134,NA,NA,0.0151747134,NA,NA,6.3,5.55,NA,NA,NA,"ALIVE",NA,13.0575757575758,0.0031172526,2489,TRUE
"2490.1986",11,2,293,"BECO",NA,1025,"M","E",100,"H","BSLP",5,8,FALSE,TRUE,FALSE,TRUE,NA,1986,0,0.0910333578,0.2629252164,0,0.0910333578,0.2629252164,0,0.059710035,0.1783282116,14,11.3,NA,NA,NA,"ALIVE",NA,13.0575757575758,0.01539384,2490,FALSE
"2524.1986",11,2,500,"ABBA","1986",1025,"M","E",100,"H","BSLP",4,8,FALSE,NA,NA,NA,NA,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9,8.72,NA,NA,NA,"DEAD",NA,13.0575757575758,0.0037392894,2524,TRUE
"2536.1986",11,2,648,"ABBA","1986",1025,"M","E",100,"H","BSLP",3,8,FALSE,NA,NA,NA,NA,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4,10.2,NA,NA,NA,"DEAD",NA,13.0575757575758,0.0084948864,2536,TRUE
"2540.1986",11,2,767,"BECO",NA,1025,"M","E",100,"H","BSLP",2,9,FALSE,TRUE,FALSE,TRUE,NA,1986,0.047709123,0.1168918674,NA,0.047709123,0.1168918674,NA,0.047709123,0.107576238,NA,11.4,10.7,NA,NA,NA,"ALIVE",NA,13.0575757575758,0.0102070584,2540,FALSE
"2543.1986",11,2,773,"PIRU","1986",1025,"M","E",100,"H","BSLP",2,10,FALSE,NA,NA,NA,NA,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,9.78,NA,NA,NA,"DEAD",NA,13.0575757575758,0.0083323086,2543,TRUE
"2550.1986",11,2,789,"ABBA",NA,1025,"M","E",100,"H","BSLP",3,8,FALSE,TRUE,TRUE,TRUE,NA,1986,0,0.0613373838,0.228649575,0,0.0613373838,0.228649575,0,0,0,22.5,14.5,NA,NA,NA,"ALIVE",NA,13.0575757575758,0.039760875,2550,FALSE
"2552.1986",11,2,1118,"PIRU","1986",1025,"M","E",100,"H","BSLP",1,7,FALSE,NA,NA,NA,NA,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5,11.1,NA,NA,NA,"DEAD",NA,13.0575757575758,0.014313915,2552,TRUE
"2553.1986",11,2,1125,"BEAL","1998",1025,"M","E",100,"H","BSLP",2,6,FALSE,NA,NA,NA,NA,1986,0.0089920446,0.0822557274,NA,0.0089920446,0.0822557274,NA,0,0.052327275,NA,15,11.3,NA,NA,NA,"ALIVE",NA,13.0575757575758,0.0176715,2553,TRUE
"2554.1986",11,2,1148,"BECO",NA,1025,"M","E",100,"H","BSLP",1,7,FALSE,TRUE,TRUE,TRUE,NA,1986,0,NA,NA,0,NA,NA,0,NA,NA,11,10.1,NA,NA,NA,"ALIVE",NA,13.0575757575758,0.00950334,2554,FALSE
"2555.1986",11,2,1190,"BECO",NA,1025,"M","E",100,"H","BSLP",3,10,FALSE,TRUE,TRUE,FALSE,NA,1986,0.022482075,NA,NA,0.022482075,NA,NA,0.02010624,NA,NA,9.4,9.28,NA,NA,NA,"ALIVE",NA,13.0575757575758,0.0069397944,2555,FALSE
"2557.1986",11,2,1197,"ABBA","2010",1025,"M","E",100,"H","BSLP",3,10,FALSE,TRUE,TRUE,NA,NA,1986,0.0270460344,NA,NA,0.0270460344,NA,NA,0.0270460344,NA,NA,5.5,3.55,NA,NA,NA,"ALIVE",NA,13.0575757575758,0.002375835,2557,TRUE
"2558.1986",11,2,1404,"ABBA","1986",1025,"M","E",100,"H","BSLP",1,7,FALSE,NA,NA,NA,NA,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4,11.2,NA,NA,NA,"DEAD",NA,13.0575757575758,0.0084948864,2558,TRUE
"2559.1986",11,2,7721,"BECO","2010",1025,"M","E",100,"H","BSLP",2,9,FALSE,TRUE,TRUE,NA,NA,1986,0.045839871,0.1150226154,NA,0.045839871,0.1150226154,NA,0.0356328126,0.0954999276,NA,12.4,10.5,NA,NA,NA,"ALIVE",NA,13.0575757575758,0.0120763104,2559,TRUE
"2646.1986",11,3,45,"PIRU","1986",1025,"M","E",100,"H","BSLP",6,6,FALSE,NA,NA,NA,NA,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.1,15.2,NA,NA,NA,"DEAD",NA,13.0575757575758,0.0494809854,2646,TRUE
"2647.1986",11,3,153,"ABBA",NA,1025,"M","E",100,"H","BSLP",8,9,FALSE,TRUE,FALSE,TRUE,NA,1986,0,0.064870113,NA,0,0.064870113,NA,0,0.0176715,NA,13.9,11.5,NA,NA,NA,"ALIVE",NA,13.0575757575758,0.0151747134,2647,FALSE
"2648.1986",11,3,160,"ABBA","1998",1025,"M","E",100,"H","BSLP",10,7,FALSE,NA,NA,NA,NA,1986,0.0067929246,NA,NA,0.0067929246,NA,NA,0.0067929246,NA,NA,6.5,3.6,NA,NA,NA,"ALIVE",NA,13.0575757575758,0.003318315,2648,TRUE
"2649.1986",11,3,166,"ABBA","1986",1025,"M","E",100,"H","BSLP",6,6,FALSE,NA,NA,NA,NA,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8,10.5,NA,NA,NA,"DEAD",NA,13.0575757575758,0.0109359096,2649,TRUE
"2650.1986",11,3,170,"ABBA",NA,1025,"M","E",100,"H","BSLP",8,6,FALSE,TRUE,TRUE,TRUE,NA,1986,0.0248846136,0.1257213342,0.3550581342,0.0248846136,0.1257213342,0.3550581342,0.0248846136,0.1097667186,0.303258648,9.1,6.77,NA,NA,NA,"ALIVE",NA,13.0575757575758,0.0065038974,2650,FALSE
"2651.1986",11,3,171,"ABBA","1998",1025,"M","E",100,"H","BSLP",6,9,FALSE,TRUE,NA,NA,NA,1986,0.0257304894,0.0734796678,NA,0.0257304894,0.0734796678,NA,0,0,NA,20.8,14.2,NA,NA,NA,"ALIVE",NA,13.0575757575758,0.0339795456,2651,TRUE
