"PLOT","SPLOT","TAG","SPECIES","CLASS","YRTAG","STAT86","STAT87","STAT88","STAT89","STAT98","STAT10","DBH86","HT86","DBH87","HT87","CPOS87","CPOS88","DBH98","HT98","CPOS98","DBH10","HT10","CPOS10","ELEV","ASPCL","CANHT86","CANDBH86","CANHT87","CANDBH87","CANHT98","CANDBH98","CANHT10","CANDBH10","HTPRED86","HTPRED87","HTPRED98","HTPRED10"
12,1,859,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",4.27,4.08791756148227,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,860,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",3.76,3.7540976259269,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,861,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",3.51,3.58503321981332,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,862,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",0,0,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,863,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",0,0,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,864,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",3.97,3.89325863610289,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,865,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",1.45,1.98313849381224,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,866,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",0.72,1.24087405761165,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,867,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",4.5,4.23410825869804,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,868,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",4.89,4.47648563840595,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,869.1,"PIRU","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",1.82,2.19874191619911,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,870,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",0,0,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,871,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",2.54,2.88677045871377,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,872,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",1.33,1.87165915417904,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,873,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",0,0,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,874,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",0,0,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,875,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",1.23,1.77619787869699,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,876,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",0.7,1.21768169107731,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,877,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",1.58,2.10052139617674,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,878,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",1.74,2.24070172472991,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,879,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",2.38,2.76367846507255,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,880,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",0.61,1.11046404291498,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,881,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",0,0,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,886,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",0.74,1.26385460257213,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,901.1,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",3.19,3.36269816032928,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,902,"PIRU","P",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",12.3,10.4,NA,NA,"","c",13.1,11.1,"c",15.2,9.7195237551548,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,907,"ABBA","P",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",10,12,NA,NA,"","c",10.3,11.3,"i",11.2,7.79800427122128,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,914,"BECO","P",1986,"ALIVE","","","","DEAD","DEAD",6,7.21960724640199,NA,7.71,"","i",6,7.21960724640199,"",NA,NA,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,1,NA,1,NA
12,1,915,"PIRU","P",1986,"ALIVE","","ALIVE","ALIVE","ALIVE","",15.7,13.1,NA,NA,"","c",16.1,13.2,"c",NA,NA,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,NA
12,1,916,"BECO","P",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",11.3,9.49107196645943,NA,10.9,"","c",12.1,11,"c",12.5,9.91415693180363,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,1,NA,NA,1
12,1,919,"PIRU","P",1986,"ALIVE","","ALIVE","ALIVE","ALIVE","ALIVE",10.9,11.3,NA,NA,"","c",11.5,12.2,"c",12.2,8.33263792019922,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,921,"PIRU","A",1986,"DEAD","","DEAD","","DEAD","DEAD",15.7,9.94232008582618,NA,NA,"","c",NA,NA,"",NA,NA,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,1,NA,NA,NA
12,1,923,"PIRU","A",1986,"DEAD","","DEAD","","DEAD","DEAD",8.3,6.36273036560721,NA,NA,"","o",NA,NA,"",NA,NA,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,1,NA,NA,NA
12,1,928,"PIRU","A",1986,"DEAD","","DEAD","","DEAD","DEAD",9.4,6.94211573827271,NA,NA,"","c",NA,NA,"",NA,NA,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,1,NA,NA,NA
12,1,938,"PIRU","A",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",10,7.24951684034809,NA,NA,"","i",10.3,7.4011350019025,"o",11.5,7.9948939822154,"i","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,1,NA,1,1
12,1,950,"BECO","P",1986,"ALIVE","","ALIVE","","ALIVE","DEAD",7.3,7.8581076927983,NA,9.03,"","c",7.6,9.2,"o",NA,NA,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,1,NA,NA,NA
12,1,951,"BECO","P",1986,"ALIVE","","ALIVE","","ALIVE","DEAD",8,8.17527122331705,NA,9.62,"","i",8.4,8.2,"i",NA,NA,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,1,NA,NA,NA
12,1,952,"BECO","P",1986,"ALIVE","","","","DEAD","DEAD",6.6,7.52315834339929,NA,8.28,"","i",NA,NA,"",NA,NA,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,1,NA,NA,NA
12,1,954,"PIRU","A",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",10,7.24951684034809,NA,NA,"","i",11.6,8.04351270790464,"o",13.8,9.08362830395189,"i","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,1,NA,1,1
12,1,955,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",4.27,4.08791756148227,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,957,"ABBA","P",1986,"ALIVE","","ALIVE","","DEAD","DEAD",14.4,11.5,NA,NA,"","c",14.3,9.18449236160563,"",NA,NA,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,1,NA
12,1,958.1,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",2.53,2.87915372459364,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,959.1,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",1.74,2.24070172472991,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,961.1,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",0,0,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,962,"PIRU","P",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",14.4,12.1,NA,NA,"","",14.7,12.4,"c",15.6,9.8979330063735,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,963.1,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",1.6,2.11829206911619,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,964.1,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",2.9,3.1547537675075,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,966,"ABBA","P",1986,"DEAD","","DEAD","","DEAD","DEAD",7,6.43,NA,NA,"","i",NA,NA,"",NA,NA,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,NA
12,1,968,"PIRU","A",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",9.7,7.09652886510701,NA,NA,"","i",11.3,7.89727440307801,"o",13.5,8.94489503453958,"i","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,1,NA,1,1
12,1,969,"PIRU","A",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",12.6,8.52302004191869,NA,NA,"","c",12.9,8.66461913159539,"c",13.2,8.8052344738191,"c","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,1,NA,1,1
12,1,971,"ABBA","P",1986,"ALIVE","","ALIVE","","ALIVE","NF",6.4,5.99,NA,NA,"","o",7.3,6.5,"o",NA,NA,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,NA
12,1,974,"ABBA","P",1986,"DEAD","","DEAD","","DEAD","DEAD",10.8,11.4,NA,NA,"","c",NA,NA,"",NA,NA,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,NA
12,1,976,"BECO","P",1986,"ALIVE","","ALIVE","","ALIVE","DEAD",10.2,9.08019741036915,NA,9.96,"","c",10.8,10.2,"i",NA,NA,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,1,NA,NA,NA
12,1,980,"BECO","P",1986,"ALIVE","","ALIVE","","ALIVE","DEAD",7,7.71689616816529,NA,7.87,"","i",6.8,5.9,"o",NA,NA,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,1,NA,NA,NA
12,1,982,"ABBA","P",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",10.7,10.9,NA,NA,"","i",12.2,9.7,"i",13.3,8.74920788103265,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,983,"PIRU","P",1986,"DEAD","","DEAD","","DEAD","DEAD",5,4.85,NA,NA,"","o",NA,NA,"",NA,NA,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,NA
12,1,985,"PIRU","A",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",10.6,7.55143499558415,NA,NA,"","c",11.2,7.8482706227293,"i",12.4,8.42805910133142,"c","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,1,NA,1,1
12,1,986,"ABBA","P",1986,"ALIVE","","ALIVE","","DEAD","DEAD",8.3,10.4,NA,NA,"","c",NA,NA,"",NA,NA,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,NA
12,1,989,"PIRU","P",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",19.2,13.3,NA,NA,"","d",21.8,14.5,"d",26.2,14.5963102748195,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,994,"PIRU","P",1986,"DEAD","","DEAD","","DEAD","DEAD",10.2,10.7,NA,NA,"","c",NA,NA,"",NA,NA,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,NA
12,1,995,"PIRU","A",1986,"ALIVE","","ALIVE","","DEAD","DEAD",11.3,7.89727440307801,NA,NA,"","c",NA,NA,"",NA,NA,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,1,NA,NA,NA
12,1,996,"BECO","P",1986,"ALIVE","","ALIVE","","ALIVE","DEAD",9.7,8.88510928178622,NA,9.79,"","i",9.8,7.5,"o",NA,NA,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,1,NA,NA,NA
12,1,998,"BECO","P",1986,"ALIVE","","ALIVE","","ALIVE","DEAD",5.6,7.00754422227031,NA,7.28,"","i",5.6,7,"i",NA,NA,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,1,NA,NA,NA
12,1,999,"PIRU","P",1986,"ALIVE","","DEAD","","DEAD","DEAD",6.3,5.56,NA,NA,"","o",NA,NA,"",NA,NA,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,NA
12,1,1000,"ABBA","P",1986,"ALIVE","","ALIVE","","ALIVE","DEAD",21.2,12.6,NA,NA,"","d",23.2,15.2,"c",NA,NA,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,NA
12,1,1112.1,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",4.11,3.98468278109449,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,1112.2,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",1.75,2.24931822719025,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,1112.3,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",0,0,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,1112.4,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",0.68,1.19426941190187,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,1112.5,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",0,0,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,1112.6,"ABBA","P",2010,"","","","","","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",2.48,2.84091975812677,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,1388,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",0.69,1.20600356740905,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,1390,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",1.73,2.23206885221389,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,1392,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",0.92,1.46226238493995,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,1394,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",1.48,2.0105252767201,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,1396,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",0,0,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,1398,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",0,0,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,1400,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",0.72,1.24087405761165,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,1414,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",1.14,1.68806703034599,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,1939,"ABBA","P",1986,"DEAD","","DEAD","","DEAD","DEAD",6,5.8,NA,NA,"","",NA,NA,"",NA,NA,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,NA
12,1,1940,"PIRU","P",1986,"DEAD","","DEAD","","DEAD","DEAD",11.6,10,NA,NA,"","c",NA,NA,"",NA,NA,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,NA
12,1,1946,"ABBA","P",1986,"DEAD","","DEAD","","DEAD","DEAD",7.2,8.4,NA,NA,"","i",NA,NA,"",NA,NA,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,NA
12,1,8627,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",0,0,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,8643,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",0.74,1.26385460257213,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,8797,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",1.73,2.23206885221389,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,98602,"ABBA","P",1998,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",5.1,4.8,"o",8.8,6.63495235302355,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,991524,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",5.4,4.78401972810281,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,992110,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",2.34,2.73248305275619,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,992113,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",2.47,2.83324253086175,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,992114,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",2.91,3.16203538735938,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,992115,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",1.83,2.31767550562695,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,992116,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",2.16,2.5898573008677,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,992117,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",2.37,2.75589595208157,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,992118,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",2.18,2.60589336485266,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,992119,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",1.4,1.93707394341706,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,992120,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",3.28,3.42594578575095,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,992121,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",1.46,1.99228803258856,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,992122,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",5.5,4.84317418315988,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,992123,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",1.67,2.17992066863344,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,992124,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",1.45,1.98313849381224,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,992125,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",2.44,2.81014899454728,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
12,1,992126,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",0.69,1.20600356740905,"","M","E",11.8604761904762,16.47,NA,NA,12.425641025641,17.7818181818182,12.8166666666667,18.4,NA,NA,NA,1
