"pplot","splot","tag","spec","yrmort","stat86","stat87","stat98","stat10","dbh86","decm86","dbh87","cpos87","decm87","dbh98","decm98","cpos98","dbh10","decm10","cpos10","elev","elevcl","aspcl","asp","soilcl","slopcl","bqudx","bqudy","bv86","bv87","bv98","bv10","ht86","ht87","ht98","ht10","ba86","ba87","ba98","ba10","dbhgrowth98","dbhgrowth10","htgrowth98","htgrowth10","priordbh86","priordbh87","priordbh98","priordbh10","priorba86","priorba87","priorba98","priorba10","priorbv86","priorbv87","priorbv98","priorbv10","priorht86","priorht87","priorht98","priorht10","bvgrowth98","bvgrowth10"
12,2,98509,"PIRU",2010,"","","ALIVE","NF",NA,NA,NA,"",NA,0,2,"",NA,NA,"",1011,"M","E",195,"H","BSLP",1,7,NA,NA,1.3e-05,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,1.3e-05,NA,NA,NA,NA,NA,NA
12,2,98510,"PIRU",2010,"","","ALIVE","NF",NA,NA,NA,"",NA,0,1,"",NA,NA,"",1011,"M","E",195,"H","BSLP",2,9,NA,NA,9e-06,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,9e-06,NA,NA,NA,NA,NA,NA
12,2,98601,"ABBA",2010,"","","ALIVE","DEAD",NA,NA,NA,"",NA,5.7,2,"o",NA,NA,"",1011,"M","E",195,"H","BSLP",3,9,NA,NA,0.009115,NA,NA,NA,NA,NA,NA,NA,0.0025517646,NA,NA,NA,NA,NA,NA,NA,NA,5.7,NA,NA,NA,0.0025517646,NA,NA,NA,0.009115,NA,NA,NA,NA,NA,NA
12,3,84,"BECO",2010,"ALIVE","","ALIVE","DEAD",12.5,NA,NA,"",NA,13.2,NA,"c",NA,NA,"",1011,"M","E",195,"H","BSLP",7,10,0.070642,NA,0.090772,NA,1,NA,NA,NA,0.012271875,NA,0.0136848096,NA,0.0583333333333333,NA,NA,NA,NA,NA,12.5,13.2,NA,NA,0.012271875,0.0136848096,NA,NA,0.070642,0.090772,NA,NA,1,NA,0.0016775,NA
12,3,137,"BECO",1998,"ALIVE","","DEAD","DEAD",8.4,NA,NA,"",NA,8.2,NA,"",NA,NA,"",1011,"M","E",195,"H","BSLP",9,7,0.027618,NA,0.026029,NA,1,NA,1,NA,0.0055417824,NA,0.0052810296,NA,-0.0166666666666668,NA,0,NA,NA,NA,8.4,8.2,NA,NA,0.0055417824,0.0052810296,NA,NA,0.027618,0.026029,NA,NA,1,1,-0.000132416666666667,NA
12,3,172,"BECO",2010,"ALIVE","","ALIVE","DEAD",8.8,NA,NA,"",NA,9.1,NA,"i",NA,NA,"",1011,"M","E",195,"H","BSLP",7,6,0.030931,NA,0.036219,NA,1,NA,NA,NA,0.0060821376,NA,0.0065038974,NA,0.0249999999999999,NA,NA,NA,NA,NA,8.8,9.1,NA,NA,0.0060821376,0.0065038974,NA,NA,0.030931,0.036219,NA,NA,1,NA,0.000440666666666667,NA
12,3,180,"PIRU",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,1.4,1,"",2,1,"",1011,"M","E",195,"H","BSLP",7,7,NA,NA,6.9e-05,0.000737,NA,NA,NA,NA,NA,NA,0.0001539384,0.00031416,NA,0.05,NA,NA,NA,NA,NA,1.4,NA,NA,NA,0.0001539384,NA,NA,NA,6.9e-05,NA,NA,NA,NA,NA,5.56666666666667e-05
12,3,181,"PIRU",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,3.7,3,"",0,2,"",1011,"M","E",195,"H","BSLP",6,8,NA,NA,NA,1.6e-05,NA,NA,NA,NA,NA,NA,0.0010752126,0,NA,-0.308333333333333,NA,NA,NA,NA,NA,3.7,NA,NA,NA,0.0010752126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,3,182,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,2,NA,"",2.3,2,"",1011,"M","E",195,"H","BSLP",7,9,NA,NA,0.000437,0.000548,NA,NA,NA,NA,NA,NA,0.00031416,0.0004154766,NA,0.025,NA,NA,NA,NA,NA,2,NA,NA,NA,0.00031416,NA,NA,NA,0.000437,NA,NA,NA,NA,NA,9.25e-06
12,3,183,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,0,NA,"",0.8,1,"",1011,"M","E",195,"H","BSLP",7,8,NA,NA,8.8e-05,0.000169,NA,NA,NA,NA,NA,NA,0,5.02656e-05,NA,0.0666666666666667,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,8.8e-05,NA,NA,NA,NA,NA,6.75e-06
12,3,184,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,1.4,NA,"",1.9,2,"",1011,"M","E",195,"H","BSLP",7,8,NA,NA,0.000258,0.000365,NA,NA,NA,NA,NA,NA,0.0001539384,0.0002835294,NA,0.0416666666666667,NA,NA,NA,NA,NA,1.4,NA,NA,NA,0.0001539384,NA,NA,NA,0.000258,NA,NA,NA,NA,NA,8.91666666666667e-06
12,3,185,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,0.5,NA,"",0,3,"",1011,"M","E",195,"H","BSLP",7,9,NA,NA,0.000114,3e-06,NA,NA,NA,NA,NA,NA,1.9635e-05,0,NA,-0.0416666666666667,NA,NA,NA,NA,NA,0.5,NA,NA,NA,1.9635e-05,NA,NA,NA,0.000114,NA,NA,NA,NA,NA,-9.25e-06
12,3,186,"ABBA",2010,"","","ALIVE","NF",NA,NA,NA,"",NA,9,NA,"",NA,NA,"",1011,"M","E",195,"H","BSLP",7,9,NA,NA,0.00242,NA,NA,NA,NA,NA,NA,NA,0.00636174,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,0.00636174,NA,NA,NA,0.00242,NA,NA,NA,NA,NA,NA
12,3,187,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",0.8,3,"",1011,"M","E",195,"H","BSLP",7,9,NA,NA,NA,0.000204,NA,NA,NA,NA,NA,NA,NA,5.02656e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,3,192,"ABBA",NA,"ALIVE","","ALIVE","ALIVE",14.6,1,NA,"",NA,16.9,2,"o",19.4,1,"o",1011,"M","E",195,"H","BSLP",7,10,0.073028,NA,0.107061,0.153987,NA,NA,NA,NA,0.0167415864,NA,0.0224318094,0.0295593144,0.191666666666667,0.208333333333333,NA,NA,NA,NA,14.6,16.9,NA,NA,0.0167415864,0.0224318094,NA,NA,0.073028,0.107061,NA,NA,NA,NA,0.00283608333333333,0.0039105
12,3,212,"BECO",1986,"DEAD","","DEAD","DEAD",5.2,5,NA,"",NA,NA,NA,"",NA,NA,"",1011,"M","E",195,"H","BSLP",6,9,0.007344,NA,NA,NA,1,NA,NA,NA,0.0021237216,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,NA,NA,NA,0.0021237216,NA,NA,NA,0.007344,NA,NA,NA,1,NA,NA,NA
12,3,214,"BECO",NA,"ALIVE","","ALIVE","ALIVE",14.7,NA,NA,"",NA,15.6,NA,"c",16.2,NA,"c",1011,"M","E",195,"H","BSLP",10,7,0.102485,NA,0.124451,0.133069,1,NA,NA,NA,0.0169717086,NA,0.0191134944,0.0206120376,0.075,0.05,NA,NA,NA,NA,14.7,15.6,NA,NA,0.0169717086,0.0191134944,NA,NA,0.102485,0.124451,NA,NA,1,NA,0.0018305,0.000718166666666666
12,3,215,"BECO",NA,"ALIVE","","ALIVE","",12.3,NA,NA,"",NA,13.3,NA,"i",NA,NA,"",1011,"M","E",195,"H","BSLP",7,6,0.06806,NA,0.084122,NA,1,NA,NA,NA,0.0118823166,NA,0.0138929406,NA,0.0833333333333333,NA,NA,NA,NA,NA,12.3,13.3,NA,NA,0.0118823166,0.0138929406,NA,NA,0.06806,0.084122,NA,NA,1,NA,0.0013385,NA
12,3,220,"PIRU",1986,"DEAD","","DEAD","DEAD",8.9,4,NA,"",NA,NA,NA,"",NA,NA,"",1011,"M","E",195,"H","BSLP",6,6,0.027754,NA,NA,NA,NA,NA,NA,NA,0.0062211534,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,NA,NA,NA,0.0062211534,NA,NA,NA,0.027754,NA,NA,NA,NA,NA,NA,NA
12,3,246,"ABBA",1998,"","","DEAD","DEAD",NA,NA,NA,"",NA,NA,NA,"",NA,NA,"",1011,"M","E",195,"H","BSLP",10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,3,246.1,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,NA,NA,"",0.7,2,"",1011,"M","E",195,"H","BSLP",10,9,NA,NA,NA,0.000169,NA,NA,NA,NA,NA,NA,NA,3.84846e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,3,247,"PIRU",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,2,2,"",2.5,2,"",1011,"M","E",195,"H","BSLP",9,8,NA,NA,0.000744,0.001071,NA,NA,NA,1,NA,NA,0.00031416,0.000490875,NA,0.0416666666666667,NA,NA,NA,NA,NA,2,NA,NA,NA,0.00031416,NA,NA,NA,0.000744,NA,NA,NA,NA,NA,2.725e-05
12,3,248,"PIRU",1998,"","","DEAD","DEAD",NA,NA,NA,"",NA,NA,NA,"",NA,NA,"",1011,"M","E",195,"H","BSLP",9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,3,249,"ABBA",2010,"","","ALIVE","NF",NA,NA,NA,"",NA,0,NA,"",NA,NA,"",1011,"M","E",195,"H","BSLP",9,8,NA,NA,2.5e-05,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,2.5e-05,NA,NA,NA,NA,NA,NA
12,3,250,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,1.3,NA,"",1.8,2,"",1011,"M","E",195,"H","BSLP",8,9,NA,NA,0.000222,0.000356,NA,NA,NA,NA,NA,NA,0.0001327326,0.0002544696,NA,0.0416666666666667,NA,NA,NA,NA,NA,1.3,NA,NA,NA,0.0001327326,NA,NA,NA,0.000222,NA,NA,NA,NA,NA,1.11666666666667e-05
12,3,251,"ABBA",2010,"","","ALIVE","DEAD",NA,NA,NA,"",NA,0.8,NA,"",NA,NA,"",1011,"M","E",195,"H","BSLP",8,8,NA,NA,0.000144,NA,NA,NA,NA,NA,NA,NA,5.02656e-05,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,5.02656e-05,NA,NA,NA,0.000144,NA,NA,NA,NA,NA,NA
12,3,252,"ABBA",NA,"","","ALIVE","ALIVE",NA,NA,NA,"",NA,1,NA,"",1.6,1,"",1011,"M","E",195,"H","BSLP",8,8,NA,NA,0.00018,0.000296,NA,NA,NA,NA,NA,NA,7.854e-05,0.0002010624,NA,0.05,NA,NA,NA,NA,NA,1,NA,NA,NA,7.854e-05,NA,NA,NA,0.00018,NA,NA,NA,NA,NA,9.66666666666667e-06
12,3,312,"BECO",1986,"DEAD","","DEAD","DEAD",8.7,5,NA,"",NA,NA,NA,"",NA,NA,"",1011,"M","E",195,"H","BSLP",7,7,0.030086,NA,NA,NA,1,NA,NA,NA,0.0059446926,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,0.0059446926,NA,NA,NA,0.030086,NA,NA,NA,1,NA,NA,NA
12,3,313,"BECO",NA,"ALIVE","","ALIVE","ALIVE",17.7,NA,NA,"",NA,19,NA,"c",19.5,NA,"c",1011,"M","E",195,"H","BSLP",9,8,0.168371,NA,0.194649,0.213039,1,NA,NA,NA,0.0246057966,NA,0.02835294,0.029864835,0.108333333333333,0.0416666666666667,NA,NA,NA,NA,17.7,19,NA,NA,0.0246057966,0.02835294,NA,NA,0.168371,0.194649,NA,NA,1,NA,0.00218983333333333,0.0015325
12,3,314,"BECO",NA,"ALIVE","","ALIVE","ALIVE",8.6,NA,NA,"",NA,9.6,NA,"i",10,NA,"i",1011,"M","E",195,"H","BSLP",7,7,0.029252,NA,0.043235,0.042326,1,NA,NA,NA,0.0058088184,NA,0.0072382464,0.007854,0.0833333333333333,0.0333333333333334,NA,NA,NA,NA,8.6,9.6,NA,NA,0.0058088184,0.0072382464,NA,NA,0.029252,0.043235,NA,NA,1,NA,0.00116525,-7.575e-05
12,3,329,"PIRU",NA,"ALIVE","","ALIVE","ALIVE",6.4,1,NA,"",NA,7.1,1,"o",8.5,1,"o",1011,"M","E",195,"H","BSLP",6,8,0.009042,NA,0.011521,0.018677,NA,NA,NA,NA,0.0032169984,NA,0.0039592014,0.005674515,0.0583333333333333,0.116666666666667,NA,NA,NA,NA,6.4,7.1,NA,NA,0.0032169984,0.0039592014,NA,NA,0.009042,0.011521,NA,NA,NA,NA,0.000206583333333333,0.000596333333333333
12,3,342,"BECO",1988,"ALIVE","","DEAD","DEAD",9.9,NA,NA,"",NA,9.7,NA,"",NA,NA,"",1011,"M","E",195,"H","BSLP",6,8,0.041001,NA,0.039064,NA,1,NA,1,NA,0.0076977054,NA,0.0073898286,NA,-0.0166666666666668,NA,0,NA,NA,NA,9.9,9.7,NA,NA,0.0076977054,0.0073898286,NA,NA,0.041001,0.039064,NA,NA,1,1,-0.000161416666666667,NA
12,3,344,"BECO",1986,"DEAD","","DEAD","DEAD",8.1,5,NA,"",NA,NA,NA,"",NA,NA,"",1011,"M","E",195,"H","BSLP",6,10,0.025251,NA,NA,NA,1,NA,NA,NA,0.0051530094,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,NA,NA,NA,0.0051530094,NA,NA,NA,0.025251,NA,NA,NA,1,NA,NA,NA
12,3,345,"BECO",NA,"ALIVE","","ALIVE","ALIVE",15.5,NA,NA,"",NA,16.7,NA,"c",17.4,NA,"c",1011,"M","E",195,"H","BSLP",6,8,0.115669,NA,0.134103,0.151066,1,NA,NA,NA,0.018869235,NA,0.0219040206,0.0237787704,0.0999999999999999,0.0583333333333333,NA,NA,NA,NA,15.5,16.7,NA,NA,0.018869235,0.0219040206,NA,NA,0.115669,0.134103,NA,NA,1,NA,0.00153616666666667,0.00141358333333333
12,3,346,"ABBA",NA,"ALIVE","","ALIVE","ALIVE",9.7,1,NA,"",NA,10.9,2,"o",12.8,2,"o",1011,"M","E",195,"H","BSLP",8,9,0.033282,NA,0.042837,0.066424,NA,NA,NA,NA,0.0073898286,NA,0.0093313374,0.0128679936,0.1,0.158333333333333,NA,NA,NA,NA,9.7,10.9,NA,NA,0.0073898286,0.0093313374,NA,NA,0.033282,0.042837,NA,NA,NA,NA,0.00079625,0.00196558333333333
12,3,353,"ABBA",NA,"ALIVE","","ALIVE","ALIVE",11.4,1,NA,"",NA,13.4,2,"o",15.8,1,"i",1011,"M","E",195,"H","BSLP",9,7,0.041984,NA,0.065648,0.09645,NA,NA,NA,NA,0.0102070584,NA,0.0141026424,0.0196067256,0.166666666666667,0.2,NA,NA,NA,NA,11.4,13.4,NA,NA,0.0102070584,0.0141026424,NA,NA,0.041984,0.065648,NA,NA,NA,NA,0.001972,0.00256683333333333
12,3,355,"PIRU",1986,"DEAD","","DEAD","DEAD",6.2,4,NA,"",NA,NA,NA,"",NA,NA,"",1011,"M","E",195,"H","BSLP",9,9,0.012119,NA,NA,NA,NA,NA,NA,NA,0.0030190776,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2,NA,NA,NA,0.0030190776,NA,NA,NA,0.012119,NA,NA,NA,NA,NA,NA,NA
12,3,356,"PIRU",1986,"DEAD","","DEAD","DEAD",6.5,4,NA,"",NA,NA,NA,"",NA,NA,"",1011,"M","E",195,"H","BSLP",9,9,0.009737,NA,NA,NA,NA,NA,NA,NA,0.003318315,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,NA,NA,NA,0.003318315,NA,NA,NA,0.009737,NA,NA,NA,NA,NA,NA,NA
12,3,357,"ABBA",2010,"ALIVE","","ALIVE","DEAD",8.5,2,NA,"",NA,8.6,2,"o",NA,NA,"",1011,"M","E",195,"H","BSLP",9,7,0.017848,NA,0.018978,NA,NA,NA,NA,NA,0.005674515,NA,0.0058088184,NA,0.0083333333333333,NA,NA,NA,NA,NA,8.5,8.6,NA,NA,0.005674515,0.0058088184,NA,NA,0.017848,0.018978,NA,NA,NA,NA,9.41666666666666e-05,NA
12,3,361,"BECO",2010,"ALIVE","","ALIVE","DEAD",12.9,NA,NA,"",NA,12.7,NA,"i",NA,NA,"",1011,"M","E",195,"H","BSLP",9,8,0.075959,NA,0.072565,NA,1,NA,NA,NA,0.0130698414,NA,0.0126677166,NA,-0.0166666666666668,NA,NA,NA,NA,NA,12.9,12.7,NA,NA,0.0130698414,0.0126677166,NA,NA,0.075959,0.072565,NA,NA,1,NA,-0.000282833333333333,NA
12,3,365,"ABBA",NA,"ALIVE","","ALIVE","ALIVE",14.7,2,NA,"",NA,17.5,1,"o",20.9,1,"i",1011,"M","E",195,"H","BSLP",10,9,0.082992,NA,0.128259,0.194056,NA,NA,NA,NA,0.0169717086,NA,0.024052875,0.0343070574,0.233333333333333,0.283333333333333,NA,NA,NA,NA,14.7,17.5,NA,NA,0.0169717086,0.024052875,NA,NA,0.082992,0.128259,NA,NA,NA,NA,0.00377225,0.00548308333333333
12,3,372,"BECO",NA,"ALIVE","","ALIVE","ALIVE",12.7,NA,NA,"",NA,13.7,NA,"c",14.6,NA,"i",1011,"M","E",195,"H","BSLP",7,10,0.073274,NA,0.101626,0.105973,1,NA,NA,NA,0.0126677166,NA,0.0147411726,0.0167415864,0.0833333333333333,0.075,NA,NA,NA,NA,12.7,13.7,NA,NA,0.0126677166,0.0147411726,NA,NA,0.073274,0.101626,NA,NA,1,NA,0.00236266666666667,0.00036225
12,3,373,"ABBA",NA,"ALIVE","","ALIVE","ALIVE",10.5,1,NA,"",NA,12.7,2,"o",14.8,3,"i",1011,"M","E",195,"H","BSLP",7,7,0.036108,NA,0.052141,0.071276,NA,NA,NA,NA,0.008659035,NA,0.0126677166,0.0172034016,0.183333333333333,0.175,NA,NA,NA,NA,10.5,12.7,NA,NA,0.008659035,0.0126677166,NA,NA,0.036108,0.052141,NA,NA,NA,NA,0.00133608333333333,0.00159458333333333
12,3,381,"ABBA",NA,"ALIVE","","ALIVE","ALIVE",11.9,2,NA,"",NA,12.7,2,"o",14.1,1,"i",1011,"M","E",195,"H","BSLP",7,7,0.04172,NA,0.050173,0.075039,NA,NA,NA,NA,0.0111220494,NA,0.0126677166,0.0156145374,0.0666666666666666,0.116666666666667,NA,NA,NA,NA,11.9,12.7,NA,NA,0.0111220494,0.0126677166,NA,NA,0.04172,0.050173,NA,NA,NA,NA,0.000704416666666667,0.00207216666666667
12,3,383,"BECO",NA,"ALIVE","","ALIVE","ALIVE",7.9,NA,NA,"",NA,8.1,NA,"i",8.3,NA,"o",1011,"M","E",195,"H","BSLP",7,7,0.02373,NA,0.027838,0.029782,1,NA,NA,NA,0.0049016814,NA,0.0051530094,0.0054106206,0.0166666666666666,0.0166666666666668,NA,NA,NA,NA,7.9,8.1,NA,NA,0.0049016814,0.0051530094,NA,NA,0.02373,0.027838,NA,NA,1,NA,0.000342333333333333,0.000162
12,3,391,"BECO",NA,"ALIVE","","ALIVE","ALIVE",14.2,NA,NA,"",NA,15.4,NA,"c",16.6,NA,"c",1011,"M","E",195,"H","BSLP",6,9,0.094684,NA,0.121788,0.140522,1,NA,NA,NA,0.0158368056,NA,0.0186265464,0.0216424824,0.1,0.1,NA,NA,NA,NA,14.2,15.4,NA,NA,0.0158368056,0.0186265464,NA,NA,0.094684,0.121788,NA,NA,1,NA,0.00225866666666667,0.00156116666666667
12,3,398,"ABBA",NA,"ALIVE","","ALIVE","ALIVE",12.5,1,NA,"",NA,14,2,"o",15.4,1,"i",1011,"M","E",195,"H","BSLP",7,10,0.053686,NA,0.084853,0.112714,NA,NA,NA,NA,0.012271875,NA,0.01539384,0.0186265464,0.125,0.116666666666667,NA,NA,NA,NA,12.5,14,NA,NA,0.012271875,0.01539384,NA,NA,0.053686,0.084853,NA,NA,NA,NA,0.00259725,0.00232175
12,3,400,"PIRU",1986,"DEAD","","DEAD","DEAD",11.1,4,NA,"",NA,NA,NA,"",NA,NA,"",1011,"M","E",195,"H","BSLP",6,9,0.035249,NA,NA,NA,NA,NA,NA,NA,0.0096769134,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1,NA,NA,NA,0.0096769134,NA,NA,NA,0.035249,NA,NA,NA,NA,NA,NA,NA
12,3,418,"ABBA",1998,"ALIVE","","DEAD","DEAD",6.5,2,NA,"",NA,6.1,NA,"",NA,NA,"",1011,"M","E",195,"H","BSLP",10,10,0.008927,NA,0.00761,NA,NA,NA,1,NA,0.003318315,NA,0.0029224734,NA,-0.0333333333333334,NA,NA,NA,NA,NA,6.5,6.1,NA,NA,0.003318315,0.0029224734,NA,NA,0.008927,0.00761,NA,NA,NA,1,-0.00010975,NA
12,3,419,"PIRU",1986,"DEAD","","DEAD","DEAD",8.8,4,NA,"",NA,NA,NA,"",NA,NA,"",1011,"M","E",195,"H","BSLP",NA,NA,0.022365,NA,NA,NA,1,NA,NA,NA,0.0060821376,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,NA,NA,NA,0.0060821376,NA,NA,NA,0.022365,NA,NA,NA,1,NA,NA,NA
12,3,421,"BECO",2010,"ALIVE","","ALIVE","DEAD",9.4,NA,NA,"",NA,9.4,NA,"o",NA,NA,"",1011,"M","E",195,"H","BSLP",8,7,0.036248,NA,0.02933,NA,1,NA,NA,NA,0.0069397944,NA,0.0069397944,NA,0,NA,NA,NA,NA,NA,9.4,9.4,NA,NA,0.0069397944,0.0069397944,NA,NA,0.036248,0.02933,NA,NA,1,NA,-0.0005765,NA
12,3,422,"BECO",1986,"DEAD","","DEAD","DEAD",8,5,NA,"",NA,NA,NA,"",NA,NA,"",1011,"M","E",195,"H","BSLP",9,9,0.024485,NA,NA,NA,1,NA,NA,NA,0.00502656,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,0.00502656,NA,NA,NA,0.024485,NA,NA,NA,1,NA,NA,NA
12,3,423,"ABBA",NA,"ALIVE","","ALIVE","ALIVE",5.6,2,NA,"",NA,5.8,2,"o",6,2,"o",1011,"M","E",195,"H","BSLP",8,10,0.007391,NA,0.008184,0.008834,NA,NA,NA,NA,0.0024630144,NA,0.0026420856,0.00282744,0.0166666666666667,0.0166666666666667,NA,NA,NA,NA,5.6,5.8,NA,NA,0.0024630144,0.0026420856,NA,NA,0.007391,0.008184,NA,NA,NA,NA,6.60833333333334e-05,5.41666666666666e-05
12,3,424,"BECO",1986,"DEAD","","DEAD","DEAD",8.6,5,NA,"",NA,NA,NA,"",NA,NA,"",1011,"M","E",195,"H","BSLP",8,8,0.029252,NA,NA,NA,1,NA,NA,NA,0.0058088184,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,NA,NA,NA,0.0058088184,NA,NA,NA,0.029252,NA,NA,NA,1,NA,NA,NA
12,3,430,"BECO",NA,"ALIVE","","ALIVE","ALIVE",15.2,NA,NA,"",NA,16.2,NA,"c",16.9,NA,"c",1011,"M","E",195,"H","BSLP",8,10,0.110622,NA,0.138889,0.153612,1,NA,NA,NA,0.0181458816,NA,0.0206120376,0.0224318094,0.0833333333333333,0.0583333333333333,NA,NA,NA,NA,15.2,16.2,NA,NA,0.0181458816,0.0206120376,NA,NA,0.110622,0.138889,NA,NA,1,NA,0.00235558333333333,0.00122691666666667
12,3,435,"PIRU",1998,"ALIVE","","DEAD","DEAD",9.2,2,NA,"",NA,NA,NA,"",NA,NA,"",1011,"M","E",195,"H","BSLP",NA,NA,0.025168,NA,NA,NA,1,NA,NA,NA,0.0066476256,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2,NA,NA,NA,0.0066476256,NA,NA,NA,0.025168,NA,NA,NA,1,NA,NA,NA
12,3,437,"BECO",1998,"ALIVE","","DEAD","DEAD",9,NA,NA,"",NA,8.9,NA,"",NA,NA,"",1011,"M","E",195,"H","BSLP",9,10,0.032657,NA,0.031788,NA,1,NA,1,NA,0.00636174,NA,0.0062211534,NA,-0.0083333333333333,NA,0,NA,NA,NA,9,8.9,NA,NA,0.00636174,0.0062211534,NA,NA,0.032657,0.031788,NA,NA,1,1,-7.24166666666668e-05,NA
12,3,438,"PIRU",1986,"DEAD","","DEAD","DEAD",5.4,4,NA,"",NA,NA,NA,"",NA,NA,"",1011,"M","E",195,"H","BSLP",9,10,0.007183,NA,NA,NA,NA,NA,NA,NA,0.0022902264,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,NA,NA,NA,0.0022902264,NA,NA,NA,0.007183,NA,NA,NA,NA,NA,NA,NA
12,3,439,"BECO",NA,"ALIVE","","ALIVE","ALIVE",18.5,NA,NA,"",NA,21.4,NA,"c",21.6,NA,"c",1011,"M","E",195,"H","BSLP",10,10,0.18395,NA,0.246408,0.26181,1,NA,NA,NA,0.026880315,NA,0.0359681784,0.0366436224,0.241666666666667,0.0166666666666669,NA,NA,NA,NA,18.5,21.4,NA,NA,0.026880315,0.0359681784,NA,NA,0.18395,0.246408,NA,NA,1,NA,0.00520483333333333,0.0012835
12,3,440,"ABBA",NA,"ALIVE","","ALIVE","ALIVE",10.9,1,NA,"",NA,12.1,2,"o",14.7,1,"i",1011,"M","E",195,"H","BSLP",8,10,0.047867,NA,0.067611,0.099221,NA,NA,NA,NA,0.0093313374,NA,0.0114990414,0.0169717086,0.0999999999999999,0.216666666666667,NA,NA,NA,NA,10.9,12.1,NA,NA,0.0093313374,0.0114990414,NA,NA,0.047867,0.067611,NA,NA,NA,NA,0.00164533333333333,0.00263416666666667
12,3,448,"PIRU",NA,"ALIVE","","ALIVE","ALIVE",16.5,1,NA,"",NA,18.3,1,"o",20.6,1,"i",1011,"M","E",195,"H","BSLP",NA,NA,0.150027,NA,0.190701,0.25091,1,NA,1,1,0.021382515,NA,0.0263022606,0.0333292344,0.15,0.191666666666667,0,0,NA,NA,16.5,18.3,NA,NA,0.021382515,0.0263022606,NA,NA,0.150027,0.190701,NA,NA,1,1,0.0033895,0.00501741666666667
12,3,449,"PIRU",NA,"ALIVE","","ALIVE","ALIVE",9.5,2,NA,"",NA,9.7,1,"o",10,1,"o",1011,"M","E",195,"H","BSLP",NA,NA,0.02741,NA,0.028974,0.031424,1,NA,1,1,0.007088235,NA,0.0073898286,0.007854,0.0166666666666666,0.0250000000000001,0,0,NA,NA,9.5,9.7,NA,NA,0.007088235,0.0073898286,NA,NA,0.02741,0.028974,NA,NA,1,1,0.000130333333333333,0.000204166666666667
12,3,457,"ABBA",1998,"ALIVE","","DEAD","DEAD",16.2,2,NA,"",NA,NA,NA,"",NA,NA,"",1011,"M","E",195,"H","BSLP",10,6,0.149882,NA,NA,NA,NA,NA,NA,NA,0.0206120376,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.2,NA,NA,NA,0.0206120376,NA,NA,NA,0.149882,NA,NA,NA,NA,NA,NA,NA
